instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction
SPA100_4	SPA100	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	1.376459	-0.62463	-0.67445	0.875176	0.031366	1.02898	0.480477
SPA100_5	SPA100	IDC	10	Spatial Transcriptomics	-0.534053	0.066105	-0.746696	-0.483609	-0.844531	-0.421825	0.118363	-0.445999	0.403964	1.020174	0.953812	0.726176
SPA100_6	SPA100	IDC	30	Spatial Transcriptomics	-0.361227	0.804237	-0.653834	0.253837	-0.409963	0.230438	0.118381	-0.445999	0.403964	1.020174	0.953812	0.726176
SPA100_7	SPA100	IDC	7	Spatial Transcriptomics	-0.022925	-0.119289	-0.567532	-0.401884	-0.321579	-0.421825	0.456622	-0.445999	0.403964	1.020174	0.953812	0.726176
SPA100_9	SPA100	IDC	3	Spatial Transcriptomics	-0.799156	-0.550012	-0.505673	0.081302	1.405048	-0.421825	0.956343	-0.348909	0.575513	2.054281	0.946724	0.647859
SPA101_0	SPA101	IDC	7	Spatial Transcriptomics	-0.399534	0.358576	-0.392219	0.800862	0.693954	-0.421825	0.059533	-0.574386	0.288429	0.620667	0.782677	1.600233
SPA101_1	SPA101	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	1.70697	1.299328	-0.421825	-0.62463	-0.816377	0.644257	0.240654	0.901259	1.062987
SPA101_10	SPA101	IDC	1	Spatial Transcriptomics	1.790152	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	-1.102723	1.551859	1.745134	1.106627	1.278735
SPA101_11	SPA101	IDC	3	Spatial Transcriptomics	-0.799156	-0.550012	-0.663544	3.386806	1.290977	0.650108	1.691669	0.34397	-0.129554	0.476225	1.136679	1.332413
SPA101_12	SPA101	IDC	23	Spatial Transcriptomics	-0.132417	0.062364	-0.471782	0.073229	-0.267701	-0.292531	1.104163	-0.218296	0.28677	1.402243	1.001693	1.310903
SPA101_2	SPA101	IDC	25	Spatial Transcriptomics	-0.118557	0.229576	-0.731416	-0.151553	-0.137005	-0.000411	1.35444	-0.545577	0.945191	0.346142	0.793259	1.09895
SPA101_3	SPA101	IDC	7	Spatial Transcriptomics	0.32006	1.173842	-0.554407	0.767628	-0.407186	-0.421825	2.210214	-0.49843	0.192591	2.474747	0.897093	1.466297
SPA101_4	SPA101	IDC	20	Spatial Transcriptomics	-0.505928	-0.045792	-0.673707	-0.499202	-0.664722	-0.421825	0.254769	-0.624646	0.335984	0.274696	0.858075	0.76521
SPA101_5	SPA101	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	-0.665434	0.841423	1.402796	0.742222	1.258286
SPA101_6	SPA101	IDC	7	Spatial Transcriptomics	-0.440262	0.294507	-0.647584	-0.774865	0.012325	-0.421825	2.085952	-1.215292	0.015298	-0.659962	0.925175	0.9717
SPA101_7	SPA101	IDC	13	Spatial Transcriptomics	0.797749	-0.084445	-0.538721	0.844795	-0.117852	0.309799	1.982838	-1.117956	0.969823	-0.659962	0.905992	1.168546
SPA101_8	SPA101	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.583138	0.427505	-1.081709	-0.421825	1.473587	0.169493	-0.150104	0.901661	0.931501	1.254285
SPA101_9	SPA101	IDC	13	Spatial Transcriptomics	-0.613246	0.384827	-0.657767	-0.247846	0.187834	-0.201645	0.975305	-0.2796	0.172484	1.364198	1.003249	1.007242
SPA102_0	SPA102	IDC	3	Spatial Transcriptomics	0.051494	-0.550012	0.413296	-0.774865	1.468539	-0.421825	1.829777	2.398956	-1.046065	0.307897	0.528066	2.561781
SPA102_1	SPA102	IDC	1	Spatial Transcriptomics	1.688314	-0.550012	0.384768	-0.774865	1.18093	-0.421825	1.552871	2.486213	-1.274969	0.483871	-0.049452	2.381803
SPA102_10	SPA102	IDC	7	Spatial Transcriptomics	-0.421588	-0.114023	0.273824	0.390196	0.956356	-0.421825	1.516429	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_11	SPA102	IDC	16	Spatial Transcriptomics	-0.437242	-0.348548	0.054483	-0.245893	0.54138	-0.174019	0.581073	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_12	SPA102	IDC	7	Spatial Transcriptomics	-0.799156	-0.086312	0.087658	-0.774865	0.89589	0.092625	0.548519	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_13	SPA102	IDC	22	Spatial Transcriptomics	-0.405349	0.406533	0.25823	-0.191624	1.231485	0.031864	1.382058	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_14	SPA102	IDC	12	Spatial Transcriptomics	-0.576596	0.859347	0.16722	-0.340393	1.633535	-0.421825	0.231161	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_15	SPA102	IDC	5	Spatial Transcriptomics	-0.265627	0.126405	-0.000307	-0.296934	1.572616	-0.421825	0.28368	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_2	SPA102	IDC	26	Spatial Transcriptomics	-0.36097	0.073362	0.135672	0.190513	1.134104	-0.268927	-0.054191	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_3	SPA102	IDC	21	Spatial Transcriptomics	-0.503331	0.059637	0.053064	-0.257484	0.941709	-0.253493	0.699028	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_4	SPA102	IDC	17	Spatial Transcriptomics	-0.619402	-0.327566	0.000925	0.615448	-0.048551	-0.421825	0.689312	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_5	SPA102	IDC	19	Spatial Transcriptomics	-0.338655	-0.179078	0.067481	-0.15004	0.618364	-0.421825	1.091818	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_6	SPA102	IDC	20	Spatial Transcriptomics	-0.496452	0.153967	0.21606	-0.225456	1.193548	-0.421825	-0.127176	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_7	SPA102	IDC	23	Spatial Transcriptomics	-0.180682	1.655345	0.241066	-0.219787	1.372075	0.305571	1.344029	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_8	SPA102	IDC	8	Spatial Transcriptomics	-0.167823	0.151361	0.135222	-0.475451	1.775005	-0.028306	1.079475	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA102_9	SPA102	IDC	14	Spatial Transcriptomics	-0.042279	0.306019	0.147546	0.462627	1.580983	-0.165095	0.594303	1.606242	-0.632281	-0.018906	0.135325	2.131748
SPA103_0	SPA103	IDC	2	Spatial Transcriptomics	0.677335	-0.550012	0.201691	-0.774865	1.635749	-0.421825	0.546547	1.727818	-0.616867	0.192435	0.126329	1.958809
SPA103_1	SPA103	IDC	41	Spatial Transcriptomics	0.040542	1.220142	0.218811	-0.161657	0.925089	0.378568	0.593641	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_10	SPA103	IDC	10	Spatial Transcriptomics	-0.799156	1.083776	0.106921	-0.511761	1.029167	0.312923	0.704813	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_11	SPA103	IDC	2	Spatial Transcriptomics	0.748753	-0.550012	0.07821	-0.774865	3.147415	3.435937	-0.62463	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_12	SPA103	IDC	3	Spatial Transcriptomics	-0.799156	-0.550012	0.182613	-0.774865	-0.186352	-0.421825	0.197323	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_13	SPA103	IDC	2	Spatial Transcriptomics	-0.799156	1.146084	-0.241204	-0.774865	0.646826	-0.421825	-0.62463	0.808796	-0.972518	-0.659962	-0.227601	1.545313
SPA103_2	SPA103	IDC	22	Spatial Transcriptomics	-0.553966	-0.071967	-0.048555	-0.006471	0.776126	-0.421825	0.076612	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_3	SPA103	IDC	26	Spatial Transcriptomics	-0.34216	-0.024821	0.213002	-0.029626	0.926032	-0.421825	0.62529	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_4	SPA103	IDC	9	Spatial Transcriptomics	-0.506234	1.456692	0.148942	-0.497139	1.661125	-0.027398	1.06757	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_5	SPA103	IDC	11	Spatial Transcriptomics	-0.283438	0.647897	0.228831	-0.065174	1.10668	0.55627	1.333285	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_6	SPA103	IDC	36	Spatial Transcriptomics	-0.233001	0.863821	0.219722	0.2124	1.163852	-0.205044	0.127714	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_7	SPA103	IDC	22	Spatial Transcriptomics	-0.799156	0.41315	0.109497	-0.099578	0.861943	-0.253147	0.020141	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_8	SPA103	IDC	7	Spatial Transcriptomics	-0.799156	0.39763	0.297595	0.449924	1.449541	0.11487	0.867607	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA103_9	SPA103	IDC	26	Spatial Transcriptomics	-0.049418	0.821388	0.156691	0.032133	1.154825	0.113136	0.405491	1.246724	-0.688863	-0.155761	-0.00996	1.834846
SPA104_0	SPA104	IDC	25	Spatial Transcriptomics	-0.675081	-0.39903	0.098901	-0.774865	0.400012	-0.093239	-0.062587	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_1	SPA104	IDC	22	Spatial Transcriptomics	-0.150976	0.299343	0.165696	-0.305621	0.917556	-0.26937	0.851939	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_11	SPA104	IDC	20	Spatial Transcriptomics	-0.799156	-0.550012	0.021246	-0.61623	0.340298	-0.421825	-0.471899	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_12	SPA104	IDC	22	Spatial Transcriptomics	0.318714	0.255807	0.070635	-0.774865	1.543385	-0.096542	-0.247528	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_13	SPA104	IDC	6	Spatial Transcriptomics	-0.30219	-0.550012	0.112391	0.562245	1.487421	-0.421825	1.465123	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_14	SPA104	IDC	22	Spatial Transcriptomics	-0.527285	0.097818	0.047435	-0.499048	0.622686	-0.255363	-0.010849	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_15	SPA104	IDC	7	Spatial Transcriptomics	0.072115	-0.550012	0.12025	0.069865	1.505709	-0.421825	0.159665	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_16	SPA104	IDC	11	Spatial Transcriptomics	-0.234272	-0.242729	0.020849	-0.235105	0.877875	-0.052427	-0.3748	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_2	SPA104	IDC	37	Spatial Transcriptomics	-0.280453	-0.172557	0.086653	-0.534008	0.49921	-0.421825	-0.227468	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_3	SPA104	IDC	5	Spatial Transcriptomics	-0.211499	0.068846	0.115232	-0.774865	-0.021311	-0.421825	0.426215	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_4	SPA104	IDC	23	Spatial Transcriptomics	-0.427351	0.915331	0.192757	-0.288781	0.849215	0.371159	-0.028671	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_5	SPA104	IDC	5	Spatial Transcriptomics	-0.799156	0.102836	-0.015928	-0.228827	0.053003	-0.421825	-0.62463	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_6	SPA104	IDC	19	Spatial Transcriptomics	-0.063798	-0.550012	0.206858	-0.358174	1.203039	-0.057606	0.450596	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_7	SPA104	IDC	9	Spatial Transcriptomics	-0.799156	0.269136	0.082849	-0.441404	1.560776	-0.421825	0.666448	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_8	SPA104	IDC	11	Spatial Transcriptomics	-0.516035	0.127197	0.115806	-0.774865	0.75383	-0.421825	-0.131861	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA104_9	SPA104	IDC	20	Spatial Transcriptomics	-0.477245	0.384214	-0.037948	-0.60422	0.052015	-0.235349	-0.329995	0.592546	-0.537018	-0.659962	-0.205371	1.589269
SPA108_0	SPA108	IDC	9	Spatial Transcriptomics	-0.799156	-0.550012	-0.070994	-0.206166	0.637851	0.002969	1.491032	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_1	SPA108	IDC	7	Spatial Transcriptomics	-0.799156	1.211922	-0.391057	-0.40523	0.373007	0.057048	1.177763	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_10	SPA108	IDC	8	Spatial Transcriptomics	-0.432155	-0.16746	-0.310267	-0.774865	-0.094415	-0.421825	0.247764	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_11	SPA108	IDC	9	Spatial Transcriptomics	-0.799156	0.149622	-0.343288	-0.461906	0.692456	-0.421825	0.310022	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_12	SPA108	IDC	19	Spatial Transcriptomics	-0.616276	-0.194845	-0.305224	-0.774865	-0.365086	-0.421825	-0.187679	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_2	SPA108	IDC	17	Spatial Transcriptomics	-0.182691	0.12807	-0.215103	-0.351053	0.788854	-0.239489	1.872089	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_3	SPA108	IDC	18	Spatial Transcriptomics	-0.647634	-0.039611	-0.338468	-0.48891	-0.070442	-0.009173	0.628392	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_4	SPA108	IDC	5	Spatial Transcriptomics	0.944449	0.739469	-0.026854	-0.774865	-0.562816	-0.421825	0.890998	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_6	SPA108	IDC	9	Spatial Transcriptomics	-0.799156	-0.197678	-0.348665	-0.774865	-0.126806	-0.063362	0.187267	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_7	SPA108	IDC	9	Spatial Transcriptomics	-0.508441	-0.550012	-0.074025	0.089796	-0.200564	-0.421825	0.781202	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_8	SPA108	IDC	18	Spatial Transcriptomics	-0.647121	0.244685	-0.20005	-0.488545	0.018803	-0.260667	0.740613	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA108_9	SPA108	IDC	6	Spatial Transcriptomics	-0.799156	-0.550012	-0.006518	-0.326506	-0.661914	-0.421825	0.936049	0.072989	-0.853585	0.531092	0.647891	0.221394
SPA109_0	SPA109	IDC	8	Spatial Transcriptomics	-0.446873	-0.550012	-0.129453	-0.440858	0.84748	-0.421825	0.323263	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_1	SPA109	IDC	12	Spatial Transcriptomics	-0.345556	-0.311308	-0.173943	-0.138964	0.517006	-0.421825	0.442654	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_10	SPA109	IDC	8	Spatial Transcriptomics	-0.433266	-0.550012	-0.346701	-0.774865	0.60371	0.05596	-0.62463	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_11	SPA109	IDC	6	Spatial Transcriptomics	0.283317	-0.550012	-0.65683	-0.774865	-1.081709	0.190156	-0.62463	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_12	SPA109	IDC	5	Spatial Transcriptomics	-0.269088	0.552912	-0.428006	0.201008	-0.599552	-0.421825	0.275286	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_2	SPA109	IDC	26	Spatial Transcriptomics	-0.574334	-0.292497	-0.219476	-0.474491	0.172657	-0.421825	-0.337885	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_3	SPA109	IDC	14	Spatial Transcriptomics	-0.391214	0.160154	-0.244181	-0.584893	0.094236	-0.421825	0.492845	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_4	SPA109	IDC	12	Spatial Transcriptomics	-0.331023	-0.032008	-0.211544	-0.774865	-0.215784	-0.421825	-0.015502	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_5	SPA109	IDC	21	Spatial Transcriptomics	-0.302187	0.172416	-0.114094	-0.294125	0.180318	-0.080805	0.23226	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_6	SPA109	IDC	14	Spatial Transcriptomics	-0.218448	-0.077758	-0.283537	-0.071382	0.052688	-0.421825	-0.279701	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_7	SPA109	IDC	5	Spatial Transcriptomics	-0.144535	0.095369	0.010336	-0.234147	-0.578931	-0.421825	-0.121273	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_8	SPA109	IDC	5	Spatial Transcriptomics	-0.799156	-0.028194	-0.200645	-0.262796	0.967791	0.251189	1.22169	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA109_9	SPA109	IDC	8	Spatial Transcriptomics	-0.799156	-0.550012	-0.21925	-0.774865	-0.08103	-0.421825	-0.298225	0.18729	-0.733937	-0.362338	0.780437	0.286783
SPA110_0	SPA110	IDC	24	Spatial Transcriptomics	-0.373125	0.157778	-0.043322	-0.594066	0.131989	-0.286341	1.293872	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_1	SPA110	IDC	6	Spatial Transcriptomics	-0.799156	-0.550012	-0.250774	-0.36217	-1.081709	-0.421825	0.19133	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_10	SPA110	IDC	4	Spatial Transcriptomics	-0.278687	0.087898	0.059952	1.520229	0.72534	-0.421825	0.942802	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_11	SPA110	IDC	12	Spatial Transcriptomics	-0.584636	-0.550012	-0.291379	-0.774865	-0.245844	-0.15914	-0.021232	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_12	SPA110	IDC	6	Spatial Transcriptomics	-0.799156	0.934102	-0.213047	-0.774865	0.872035	-0.421825	1.642067	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_13	SPA110	IDC	12	Spatial Transcriptomics	-0.799156	-0.298636	-0.151199	-0.774865	-0.651924	-0.421825	0.227989	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_14	SPA110	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	0.325189	-0.774865	-1.081709	-0.421825	-0.62463	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_15	SPA110	IDC	6	Spatial Transcriptomics	-0.315947	-0.007668	-0.359275	-0.774865	0.41238	-0.421825	0.29311	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_2	SPA110	IDC	3	Spatial Transcriptomics	-0.799156	0.457975	-0.448456	-0.774865	1.553047	-0.421825	-0.62463	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_3	SPA110	IDC	10	Spatial Transcriptomics	-0.508423	0.077128	-0.226316	0.067683	-0.554256	-0.421825	0.160176	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_4	SPA110	IDC	6	Spatial Transcriptomics	-0.799156	-0.550012	-0.250609	-0.314738	1.65968	-0.421825	-0.229402	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_5	SPA110	IDC	23	Spatial Transcriptomics	-0.799156	-0.096791	-0.375887	-0.652627	-0.706285	-0.088874	0.187431	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_6	SPA110	IDC	11	Spatial Transcriptomics	-0.566019	0.307142	-0.390934	-0.533879	0.967968	-0.421825	0.948422	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_7	SPA110	IDC	11	Spatial Transcriptomics	-0.280288	0.300792	-0.146503	-0.339078	0.048892	-0.421825	0.656843	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_8	SPA110	IDC	7	Spatial Transcriptomics	-0.799156	-0.168066	-0.017352	-0.774865	0.045601	-0.421825	0.960121	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA110_9	SPA110	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	0.060017	-0.774865	0.222446	-0.421825	-0.62463	0.274269	-0.753221	-0.102198	0.720792	0.195127
SPA111_0	SPA111	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	0.121664	-1.274969	-0.659962	-0.822343	-0.707599
SPA111_1	SPA111	IDC	5	Spatial Transcriptomics	-0.799156	-0.550012	-0.474362	-0.774865	-0.472357	-0.421825	-0.62463	0.217025	-0.942582	-0.659962	-0.622813	-0.451155
SPA111_2	SPA111	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.220628	-0.774865	2.017009	-0.421825	-0.62463	-0.228639	-1.274969	-0.659962	-0.837322	-0.963873
SPA111_3	SPA111	IDC	10	Spatial Transcriptomics	0.261405	-0.550012	-0.800425	-0.774865	0.491931	-0.081116	-0.62463	0.083194	-0.175958	-0.659962	-0.143139	-0.233244
SPA111_4	SPA111	IDC	8	Spatial Transcriptomics	0.411626	-0.550012	-0.709413	-0.774865	-0.265477	-0.421825	-0.62463	0.083194	-0.175958	-0.659962	-0.143139	-0.233244
SPA112_0	SPA112	IDC	4	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	0.872193	-0.091388	-0.659962	0.060514	0.289696
SPA112_1	SPA112	IDC	5	Spatial Transcriptomics	-0.799156	0.163193	-0.7413	-0.774865	1.272438	-0.421825	-0.62463	-1.136593	-0.937064	-0.659962	-0.162832	-0.157099
SPA112_2	SPA112	IDC	16	Spatial Transcriptomics	0.045206	-0.369757	-0.825779	-0.596078	0.5608	-0.186844	-0.62463	1.367859	0.627281	-0.24447	0.1884	0.150054
SPA113_0	SPA113	IDC	4	Spatial Transcriptomics	-0.799156	0.240043	-0.264031	-0.200755	0.782112	-0.421825	-0.62463	0.215006	-0.349217	-0.659962	0.865499	0.11108
SPA113_1	SPA113	IDC	4	Spatial Transcriptomics	-0.231627	-0.550012	-0.04461	0.448316	0.14526	-0.421825	0.018502	1.146719	-0.280997	-0.060386	1.03537	0.576259
SPA113_2	SPA113	IDC	11	Spatial Transcriptomics	-0.571256	-0.298229	-0.192312	-0.552202	-0.022667	-0.421825	-0.384694	0.819393	-0.303418	-0.480985	0.838809	0.554128
SPA113_3	SPA113	IDC	17	Spatial Transcriptomics	-0.192112	-0.550012	-0.505627	-0.627667	0.254069	-0.421825	-0.196697	0.819393	-0.303418	-0.480985	0.838809	0.554128
SPA113_4	SPA113	IDC	14	Spatial Transcriptomics	-0.387651	-0.550012	-0.188866	-0.220019	-0.010793	-0.421825	-0.094777	0.819393	-0.303418	-0.480985	0.838809	0.554128
SPA113_6	SPA113	IDC	4	Spatial Transcriptomics	-0.799156	0.888768	-0.220955	-0.774865	1.27107	-0.421825	-0.62463	0.819393	-0.303418	-0.480985	0.838809	0.554128
SPA113_7	SPA113	IDC	5	Spatial Transcriptomics	-0.331711	-0.550012	-0.477035	-0.30758	-0.131089	-0.421825	0.169761	0.819393	-0.303418	-0.480985	0.838809	0.554128
SPA114_0	SPA114	IDC	3	Spatial Transcriptomics	2.362198	-0.550012	0.039512	-0.774865	0.616099	-0.421825	-0.62463	1.674292	-0.555239	-0.659962	1.091244	0.686982
SPA114_1	SPA114	IDC	4	Spatial Transcriptomics	0.350072	-0.550012	-0.368804	-0.774865	1.428879	0.281824	-0.130323	1.639254	0.386228	-0.659962	1.17174	0.749513
SPA114_2	SPA114	IDC	5	Spatial Transcriptomics	-0.331751	-0.550012	-0.559609	0.191498	0.950993	-0.421825	-0.62463	1.630612	0.544452	-0.142809	1.031956	0.667009
SPA114_3	SPA114	IDC	1	Spatial Transcriptomics	-0.799156	2.205426	-0.858946	-0.774865	1.465229	-0.421825	-0.62463	1.202944	0.664313	-0.659962	1.180164	0.190423
SPA114_4	SPA114	IDC	2	Spatial Transcriptomics	0.56219	-0.550012	-0.571467	0.515856	-1.081709	-0.421825	-0.62463	0.917337	0.944345	-0.03477	1.234553	0.148169
SPA114_6	SPA114	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.249609	2.308391	1.561477	-0.421825	-0.62463	-0.042067	-0.835255	-0.659962	0.567398	0.710367
SPA115_0	SPA115	IDC	2	Spatial Transcriptomics	0.471332	-0.550012	-0.523649	-0.774865	-1.081709	-0.421825	0.48754	0.932061	0.746938	0.143563	0.98091	-0.045835
SPA115_1	SPA115	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.330319	-0.774865	-1.081709	-0.421825	0.576541	0.111478	0.689665	-0.659962	1.15749	0.14097
SPA115_2	SPA115	IDC	28	Spatial Transcriptomics	-0.230138	-0.132559	-0.434796	-0.318601	0.63596	-0.421825	-0.535081	0.329951	0.000854	-0.659962	1.017458	0.324233
SPA115_3	SPA115	IDC	4	Spatial Transcriptomics	-0.799156	0.229461	-0.365199	-0.101575	1.456703	-0.421825	0.072737	0.329951	0.000854	-0.659962	1.017458	0.324233
SPA115_4	SPA115	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.399982	1.547498	-1.081709	-0.421825	-0.62463	0.329951	0.000854	-0.659962	1.017458	0.324233
SPA115_5	SPA115	IDC	2	Spatial Transcriptomics	0.318353	-0.550012	-0.368934	-0.774865	2.319625	-0.421825	-0.62463	0.329951	0.000854	-0.659962	1.017458	0.324233
SPA116_0	SPA116	IDC	22	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	-1.345694	-0.905993	-0.659962	-0.303368	-1.17371
SPA116_1	SPA116	IDC	7	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.303165	-0.637371	0.198132	-0.62463	-1.345694	-0.905993	-0.659962	-0.303368	-1.17371
SPA116_2	SPA116	IDC	6	Spatial Transcriptomics	-0.200372	-0.550012	-0.858946	-0.128189	0.009685	-0.421825	-0.62463	-1.345694	-0.905993	-0.659962	-0.303368	-1.17371
SPA116_3	SPA116	IDC	4	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	0.151364	-1.081709	-0.421825	-0.62463	-1.345694	-0.905993	-0.659962	-0.303368	-1.17371
SPA117_0	SPA117	IDC	12	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-0.534555	-0.421825	-0.62463	-1.214621	-0.976184	-0.659962	-0.487938	-1.295473
SPA117_2	SPA117	IDC	3	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	1.007564	-0.62463	-0.867598	-0.991277	-0.659962	-0.719966	-1.277615
SPA117_3	SPA117	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	2.860379	-1.081709	-0.421825	-0.62463	-1.274073	-0.491723	0.372194	-0.367035	-1.150305
SPA118_0	SPA118	IDC	1	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	0.985145	-0.794945	-0.659962	1.192433	-0.644138
SPA118_3	SPA118	IDC	2	Spatial Transcriptomics	-0.799156	-0.550012	-0.858946	-0.774865	-1.081709	-0.421825	-0.62463	0.232157	-0.091528	-0.659962	0.982306	-0.979479
SPA119_0	SPA119	IDC	1	Spatial Transcriptomics	-0.799156	2.692461	1.992551	4.703239	-1.081709	-0.421825	-0.62463	-0.266573	-1.055855	0.204296	-0.124857	0.563377
SPA119_1	SPA119	IDC	17	Spatial Transcriptomics	-0.139733	1.098677	2.163073	0.663224	0.498511	-0.421825	0.704275	0.476587	-0.636102	1.068017	-0.214494	0.689145
